__run_id,__done,example_factor1,timestamp,tag,duration,package_0,core_0,cpu_power,input_file
run_0_repetition_0,DONE,unswitched,1729719291.6287556,extracted_loop_41,4.690094232559204,84654435.0,1949103.0,6.6,optimized_loop41_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719297.38183,extracted_loop_41,4.505480051040649,78368292.0,2026308.0,5.6000000000000005,optimized_loop41_earlyT.py
run_0_repetition_0,DONE,var,1729719302.950734,extracted_loop_41,4.282333135604858,77794469.0,1726580.0,5.4,optimized_loop41_var.py
run_0_repetition_0,DONE,unrolled,1729719308.2767906,extracted_loop_42,2.2482333183288574,36463537.0,22328970.0,6.300000000000001,optimized_loop42_unroll.py
run_0_repetition_0,DONE,unswitched,1729719311.58703,extracted_loop_42,2.022313356399536,41647077.0,1681386.0,7.799999999999999,optimized_loop42_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719314.6580396,extracted_loop_42,0.5072207450866699,9237300.0,262117.0,-6.9,optimized_loop42_earlyT.py
run_0_repetition_0,DONE,var,1729719316.2248352,extracted_loop_42,0.5298047065734863,10873614.0,515308.0,3.500000000000001,optimized_loop42_var.py
run_0_repetition_0,DONE,unrolled,1729719317.80613,extracted_loop_43,3.8454248905181885,62268920.0,39061152.0,5.8,optimized_loop43_unroll.py
run_0_repetition_0,DONE,unswitched,1729719322.6930518,extracted_loop_43,3.6398162841796875,66344438.0,1422869.0,5.4,optimized_loop43_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719327.3892772,extracted_loop_43,3.6696391105651855,65313624.0,1081930.0,4.3999999999999995,optimized_loop43_earlyT.py
run_0_repetition_0,DONE,var,1729719332.1162312,extracted_loop_43,3.601290225982666,66561728.0,1583994.0,5.4,optimized_loop43_var.py
run_0_repetition_0,DONE,unrolled,1729719336.7772846,extracted_loop_44,11.581021308898926,202964540.0,5425195.0,5.000000000000001,optimized_loop44_unroll.py
run_0_repetition_0,DONE,unswitched,1729719349.420271,extracted_loop_44,6.98190975189209,119329049.0,2498864.0,6.4,optimized_loop44_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719357.4473286,extracted_loop_44,7.212349891662598,110968611.0,71699677.0,3.3,optimized_loop44_earlyT.py
run_0_repetition_0,DONE,var,1729719365.719357,extracted_loop_44,4.4288060665130615,76132660.0,1619683.0,6.0,optimized_loop44_var.py
run_0_repetition_0,DONE,unrolled,1729719371.1912978,extracted_loop_45,5.632707595825195,95459801.0,1552715.0,5.0,optimized_loop45_unroll.py
run_0_repetition_0,DONE,unswitched,1729719377.8676844,extracted_loop_45,5.062126636505127,93389488.0,2074646.0,4.9,optimized_loop45_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719383.9900844,extracted_loop_45,4.732773780822754,83450564.0,1884775.0,5.7,optimized_loop45_earlyT.py
run_0_repetition_0,DONE,var,1729719389.78142,extracted_loop_45,4.653214693069458,73866084.0,47739184.0,3.3000000000000007,optimized_loop45_var.py
run_0_repetition_0,DONE,unrolled,1729719395.49883,extracted_loop_46,5.348986625671387,92950134.0,1739869.0,3.9,optimized_loop46_unroll.py
run_0_repetition_0,DONE,unswitched,1729719401.9072292,extracted_loop_46,4.689727783203125,82854129.0,1514433.0,5.2,optimized_loop46_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719407.64063,extracted_loop_46,4.775988578796387,85744284.0,2378325.0,4.499999999999999,optimized_loop46_earlyT.py
run_0_repetition_0,DONE,var,1729719413.4786646,extracted_loop_46,4.528100490570068,88156361.0,4270439.0,-5.0,optimized_loop46_var.py
run_0_repetition_0,DONE,unrolled,1729719419.0484028,extracted_loop_47,5.2455222606658936,91147752.0,1690662.0,6.199999999999999,optimized_loop47_unroll.py
run_0_repetition_0,DONE,unswitched,1729719425.3517096,extracted_loop_47,5.385695934295654,88535262.0,54691950.0,6.1000000000000005,optimized_loop47_unswitch.py
